1,33,26,49,37,10,40,14,18,13,3,5,2,47,29
6,21,10,1,37,19,20,24,3,42,22,4,2,26,15
41,17,5,32,22,15,47,36,40,4,39,43,37,27,20
12,30,39,40,21,44,45,36,38,42,17,18,41,33,6
21,29,32,13,1,14,41,6,8,39,12,45,9,48,15
19,16,42,39,44,24,47,17,12,10,7,29,25,31,14
8,6,40,48,27,30,12,1,39,31,45,46,13,17,2
15,48,31,14,11,13,44,46,27,21,47,10,32,17,23
27,29,11,42,32,18,49,43,41,14,17,30,20,35,19
17,1,25,49,5,30,9,3,43,40,47,11,21,39,4
1,36,7,14,45,2,27,28,24,21,4,47,46,20,10
40,24,13,7,15,48,8,45,37,35,4,11,41,20,12
18,16,41,48,47,5,37,32,8,31,24,17,14,3,29
47,16,3,12,10,13,44,45,32,37,18,46,30,28,33
16,14,2,41,7,26,40,42,25,6,3,33,5,1,49
20,11,25,30,6,42,35,40,46,32,9,23,13,43,33
5,19,39,30,3,45,8,21,49,38,7,25,23,33,6
2,28,25,40,34,44,13,4,41,47,17,10,8,38,29
5,45,24,28,22,12,26,29,39,14,21,32,44,8,11
30,19,46,5,33,34,28,47,8,48,32,9,25,31,12
20,26,3,24,44,29,22,16,35,2,9,46,42,10,40
1,2,27,7,26,6,13,35,30,11,39,3,44,37,5
8,23,46,15,30,29,35,20,3,28,12,13,44,11,42
26,42,33,15,2,37,1,14,9,4,7,34,10,24,45
41,12,6,14,4,21,20,44,42,40,45,26,29,25,49
34,3,31,5,15,32,38,4,21,13,1,20,45,22,28
40,46,1,37,45,24,42,48,38,6,43,25,41,30,4
25,29,42,30,19,23,11,6,7,38,36,15,27,46,21
13,38,19,21,43,49,32,5,20,14,16,24,45,35,26
4,11,29,34,21,20,46,24,47,12,36,40,28,39,38
9,2,15,28,29,6,26,38,5,37,12,46,14,8,1
27,6,25,26,24,14,22,21,15,43,33,7,40,37,5
40,27,1,39,10,47,31,25,32,9,35,6,38,46,3
22,11,16,38,15,3,36,30,7,14,2,20,17,43,40
20,43,7,13,5,41,31,9,34,27,1,33,26,36,44
18,14,15,30,37,5,47,42,41,16,25,9,20,44,24
44,47,27,45,23,49,19,18,2,26,9,12,24,5,16
48,44,10,18,39,8,49,5,30,43,27,4,15,41,32
27,11,15,34,39,2,30,25,33,17,8,5,1,21,37
33,37,1,10,14,47,3,44,25,19,23,12,17,29,7
33,9,36,47,29,21,19,2,12,14,35,26,34,17,8
25,9,47,7,35,41,37,14,46,43,36,15,38,33,49
11,1,23,45,19,10,4,22,48,26,16,24,12,42,36
3,17,48,2,24,10,1,29,16,7,38,13,15,9,26
33,26,12,32,18,5,22,11,21,49,44,4,23,38,16
24,47,28,36,44,22,35,7,29,11,39,3,30,41,45
39,14,47,16,40,15,34,29,4,33,1,45,44,24,9
40,15,17,18,5,25,16,8,2,3,31,41,23,36,26
33,39,42,24,15,19,41,26,11,23,9,10,31,40,20
7,34,25,11,29,28,40,19,27,4,47,31,24,39,8
6,34,46,29,21,38,39,19,25,8,20,9,1,41,5
45,39,40,4,28,9,27,32,30,29,24,36,8,38,42
30,15,38,10,12,26,34,9,28,41,18,39,7,48,43
24,47,28,5,21,22,12,38,36,45,2,40,3,23,17
32,16,11,6,34,49,29,8,38,9,45,18,24,41,46
14,24,20,40,34,47,29,39,35,38,23,33,46,13,30
49,16,7,46,38,12,42,41,23,36,32,45,30,13,17
24,11,35,3,1,10,7,15,39,48,8,20,36,5,17
11,43,42,22,10,24,39,27,37,21,35,16,4,6,7
28,8,37,43,42,35,44,47,46,6,22,2,26,13,5
30,9,28,23,35,46,38,24,19,6,47,34,36,2,21
31,46,44,21,28,42,25,14,18,1,29,23,30,24,32
12,33,13,39,20,7,15,25,14,17,49,3,29,4,1
8,18,19,44,28,27,31,14,42,34,23,43,39,41,36
22,20,9,14,41,24,15,23,7,34,43,21,5,12,11
22,12,26,36,27,25,6,49,40,45,35,11,20,24,32
20,8,43,13,11,23,41,31,48,28,49,32,16,14,45
7,16,37,19,34,22,42,41,10,14,33,24,28,36,23
